Unique ID,Vin,Make,Model,Model Year,Vehicle Type,Driveline,Trim,City,Zip Code,State,County,County FIPS,Utility,Utility ID
6613,JTDKARFP5J3074528,Toyota,Prius Prime,2018,PHEV,FWD,ZVW52L Plus/Premium/Advanced Premium Plus Advanced,LAKE CRYSTAL,56055,MN,Blue Earth,27013,BENCO (Blue Earth Nicollet Faribault Coop),10
6614,5YJXCAE28MF321538,Tesla,Model X,2021,BEV,RWD,Long Range,LAKE CRYSTAL,56055,MN,Blue Earth,27013,Lake Crystal Municipal Utilities,57
6615,1N4BZ1CP0LC303625,Nissan,Leaf,2020,BEV,FWD,Grade SV Plus,LAKE ELMO,55042,MN,Ramsey,27123,Xcel Energy,85
6616,1N4AZ0CP7FC326328,Nissan,Leaf,2015,BEV,FWD,SL SV S,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6617,1N4AZ0CPXGC301196,Nissan,Leaf,2016,BEV,FWD,SL S SV,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6618,WP1AE2AY8LDA22667,Porsche,Cayenne Hybrid,2020,PHEV,AWD,Type 9YA E-Hybrid S,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6619,5YJYGDEE0LF043253,Tesla,Model Y,2020,BEV,,Long Range,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6620,5YJYGDEE1LF043584,Tesla,Model Y,2020,BEV,,Long Range,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6621,5YJYGDEE6LF025419,Tesla,Model Y,2020,BEV,,Long Range,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6622,WA1VAAGEXKB007145,Audi,e-tron,2019,BEV,AWD,e-tron quattro Prestige,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6623,WA1E2AFYXL2051155,Audi,Q5 e,2020,PHEV,AWD,Q5 e (Plug-in hybrid) quattro Premium Plus,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6624,WBY2Z2C55FV392212,BMW,i8,2015,PHEV,AWD,8-Series Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6625,5UXKT0C37H0V95915,BMW,X5,2017,PHEV,AWD,X5 xDrive40e eDrive,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6626,SADHD2S13L1F85476,Jaguar,I-Pace,2020,BEV,AWD,HSE,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6627,JA4J24A52JZ060854,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6628,JA4J24A55KZ054922,Mitsubishi,Outlander - PHEV,2019,PHEV,AWD,SEL GT High,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6629,WP1AE2A25HLA69339,Porsche,Cayenne Hybrid,2017,PHEV,AWD,S Type 92A E-Hybrid,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6630,5YJ3E1EA4JF059691,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6631,5YJ3E1EA8JF032381,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6632,5YJ3E1EB0JF066226,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6633,5YJ3E1EB2JF127429,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6634,5YJ3E1EB3JF089080,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6635,5YJ3E1EB4JF068948,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6636,5YJ3E1EB4JF100829,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6637,5YJ3E1EB8JF183942,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6638,5YJ3E1EB9JF087303,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6639,5YJ3E1EB9JF090539,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6640,5YJ3E1EBXJF135150,Tesla,Model 3,2018,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6641,5YJ3E1EA3LF612270,Tesla,Model 3,2020,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6642,5YJ3E1EB1LF744629,Tesla,Model 3,2020,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6643,5YJ3E1EB7LF645989,Tesla,Model 3,2020,BEV,AWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6644,5YJ3E1EA0MF849106,Tesla,Model 3,2021,BEV,AWD,Standard Range Plus,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6645,5YJSA1E21FF109938,Tesla,Model S,2015,BEV,AWD,70D 85D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6646,5YJSA1E2XHF177464,Tesla,Model S,2017,BEV,AWD,70D 90D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6647,5YJSA1E25HF200309,Tesla,Model S,2017,BEV,AWD,70D 90D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6648,5YJSA1E29JF281580,Tesla,Model S,2018,BEV,AWD,100D 75D AWD,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6649,5YJSA1E29KF336174,Tesla,Model S,2019,BEV,AWD,100D 75D AWD,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6650,5YJXCBE22GF008530,Tesla,Model X,2016,BEV,AWD,90D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6651,5YJXCBE45GF003646,Tesla,Model X,2016,BEV,AWD,P90D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6652,5YJXCBE25HF039661,Tesla,Model X,2017,BEV,AWD,90D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6653,5YJXCBE23JF102343,Tesla,Model X,2018,BEV,AWD,90D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6654,5YJXCBE24JF089781,Tesla,Model X,2018,BEV,AWD,90D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6655,5YJXCDE24JF115890,Tesla,Model X,2018,BEV,AWD,90D,SAINT PAUL,55106,MN,Ramsey,27123,Xcel Energy,85
6656,5YJXCAE27JF102954,Tesla,Model X,2018,BEV,AWD,100D P100D 75D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6657,5YJXCDE29KF163399,Tesla,Model X,2019,BEV,AWD,75D 100D P100D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6658,5YJXCBE21KF184820,Tesla,Model X,2019,BEV,AWD,P100D 100D 75D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6659,5YJXCDE28LF235226,Tesla,Model X,2020,BEV,AWD,75D P100D 100D,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6660,YV4BC0PL0H1111490,Volvo,XC90,2017,PHEV,AWD,T8 Inscription AWD,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6661,YV4BR0CM7M1700382,Volvo,XC90,2021,PHEV,AWD,FWD/eAWD (T8) TZEV/PHEV R-Design Hybrid,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6662,YV4BR0CLXM1702165,Volvo,XC90,2021,PHEV,AWD,T8 Inscription Hybrid w/6 Passenger Seating FWD/eAWD () TZEV/PHEV,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6663,YV4BR0CL7K1436083,Volvo,XC90,2019,PHEV,AWD|FWD,T8 Inscription Twin Engine Plug-In Hybrid AWD FWD,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6664,YV4BR0CL8L1579223,Volvo,XC90,2020,PHEV,AWD|FWD,T8 Inscription Twin Engine Plug-In Hybrid AWD FWD,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6665,5YJ3E1EA0KF311826,Tesla,Model 3,2019,BEV,AWD|RWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6666,5YJ3E1EA6KF307537,Tesla,Model 3,2019,BEV,AWD|RWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6667,5YJ3E1EB5KF413812,Tesla,Model 3,2019,BEV,AWD|RWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6668,5YJ3E1EB6KF389939,Tesla,Model 3,2019,BEV,AWD|RWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6669,5YJ3E1EB8KF496796,Tesla,Model 3,2019,BEV,AWD|RWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6670,WBY1Z2C50EV285059,BMW,i3,2014,BEV,FWD,Base,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6671,1G1FX6S00H4190739,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6672,1G1FY6S07K4138027,Chevrolet,Bolt EV,2019,BEV,FWD,LT W/DC Fast Charging,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6673,1G1FZ6S06K4108594,Chevrolet,Bolt EV,2019,BEV,FWD,Premier W/DC Fast Charging,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6674,1G1RA6E43CU127527,Chevrolet,Volt,2012,PHEV,FWD,Standard w/o Leather Navigation,EAST BETHEL,55005,MN,Anoka,27003,Connexus Energy,26
6675,1G1RA6S51GU100913,Chevrolet,Volt,2016,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6676,1G1RA6S50HU105909,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6677,1G1RC6S58HU213611,Chevrolet,Volt,2017,PHEV,FWD,LT w/Low Emissions Package,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6678,1G1RB6S53JU107608,Chevrolet,Volt,2018,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6679,1G1RB6S53JU155447,Chevrolet,Volt,2018,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6680,2C4RC1S73MR522535,Chrysler,Pacifica,2021,PHEV,FWD,Hybrid Limited RU,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6681,2C4RC1N70HR736142,Chrysler,Pacifica Hybrid,2017,PHEV,FWD,RU Hybrid Platinum,LITTLE CANADA,55113,MN,Ramsey,27123,Xcel Energy,85
6682,2C4RC1N79HR782634,Chrysler,Pacifica Hybrid,2017,PHEV,FWD,RU Hybrid Platinum,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6683,2C4RC1N72JR133599,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6684,2C4RC1N73JR213199,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6685,2C4RC1N77JR230250,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6686,3FA6P0SU3ER227671,Ford,Fusion Energi,2014,PHEV,FWD,Titanium,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6687,3FA6P0PU0HR209531,Ford,Fusion Energi,2017,PHEV,FWD,SE PHEV,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6688,JHMZC5F31JC011794,Honda,Clarity,2018,PHEV,FWD,Touring Plug-In Hybrid,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6689,KM8K53AGXKU030637,Hyundai,Kona EV,2019,BEV,FWD,Ultimate,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6690,KM8K53AG0LU076558,Hyundai,Kona EV,2020,BEV,FWD,Ultimate,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6691,JN1AZ0CP1CT018533,Nissan,Leaf,2012,BEV,FWD,SL SV,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6692,JN1AZ0CP7CT019931,Nissan,Leaf,2012,BEV,FWD,SL SV,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6693,1N4BZ0CP6GC308831,Nissan,Leaf,2016,BEV,FWD,SV S SL,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6694,1N4AZ1CP2JC300508,Nissan,Leaf,2018,BEV,FWD,SV S SL,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6695,1N4BZ1CP6KC308651,Nissan,Leaf,2019,BEV,FWD,SL S SV,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6696,JTDKN3DP2C3001639,Toyota,Prius Plug-in,2012,PHEV,FWD,Plug-In Advanced ZVW35L,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6697,JTDKN3DP1E3056148,Toyota,Prius Plug-in,2014,PHEV,FWD,Plug-In Advanced ZVW35L,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6698,JTDKARFP7J3089029,Toyota,Prius Prime,2018,PHEV,FWD,ZVW52L Plus/Premium/Advanced Premium Plus Advanced,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6699,JTDKARFP6L3123772,Toyota,Prius Prime,2020,PHEV,FWD,ZVW52L-AHXEBA / ZVW52L-AHXGBA LE XLE Limited,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6700,WVWKR7AU2KW908362,Volkswagen,e-Golf,2019,BEV,FWD,SE,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6701,WBY1Z4C51FV500204,BMW,i3,2015,PHEV,RWD,3-Series Range Extender Base w/Range,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6702,1G6RL1E46EU142582,Cadillac,ELR,2014,PHEV,RWD,Standard,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6703,5YJ3E1EC2LF624489,Tesla,Model 3,2020,BEV,RWD,Long Range Standard Plus Performance,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6704,5YJ3E1EC3LF601707,Tesla,Model 3,2020,BEV,RWD,Long Range Standard Plus Performance,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6705,5YJ3E1EC4LF586750,Tesla,Model 3,2020,BEV,RWD,Long Range Standard Plus Performance,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6706,5YJSA1DP1DFP10051,Tesla,Model S,2013,BEV,RWD,Production Vehicle w/DC Fast Charge Performance,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6707,5YJSA1H21FF096037,Tesla,Model S,2015,BEV,RWD,85D,STILLWATER,55082,MN,Washington,27163,Xcel Energy,85
6708,5YJYGDEE7MF067101,Tesla,Model Y,2021,BEV,RWD,Long Range,LAKE ELMO,55042,MN,Washington,27163,Xcel Energy,85
6709,1G1FY6S05K4130802,Chevrolet,Bolt EV,2019,BEV,FWD,LT W/DC Fast Charging,LAKE SAINT CROIX BEACH,55043,MN,Washington,27163,Xcel Energy,85
6710,1FADP5CU1GL112300,Ford,C-Max Energi,2016,PHEV,FWD,Premium SEL,LAKE SHORE,56468,MN,Cass,27021,Minnesota Power Co,68
6711,5YJXCBE43GF007355,Tesla,Model X,2016,BEV,AWD,P90D,LAKEFIELD,56150,MN,Jackson,27063,Lakefield Municipal Utilities,58
6712,5YJYGDEEXLF010082,Tesla,Model Y,2020,BEV,,Long Range,LAKELAND,55043,MN,Washington,27163,Xcel Energy,85
6713,WA1VAAGE3KB006368,Audi,e-tron,2019,BEV,AWD,e-tron quattro Prestige,EAGAN,55122,MN,Dakota,27037,Dakota Electric Assn,15
6714,WMZYU7C56K3F94072,Mini,Cooper S Countryman,2019,PHEV,AWD,Hybrid S E ALL4 Cooper SE,LAKELAND,55043,MN,Washington,27163,Xcel Energy,85
6715,JA4J24A51JZ066953,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,LAKELAND,55043,MN,Washington,27163,Xcel Energy,85
6716,5YJ3E1EB7LF795990,Tesla,Model 3,2020,BEV,AWD,Base,LAKELAND,55043,MN,Washington,27163,Xcel Energy,85
6717,5YJSA1E29GF158225,Tesla,Model S,2016,BEV,AWD,70D 90D,LAKELAND,55043,MN,Washington,27163,Xcel Energy,85
6718,1N4AZ1CP9KC302905,Nissan,Leaf,2019,BEV,FWD,SL SV S,LAKELAND,55043,MN,Washington,27163,Xcel Energy,85
6719,5YJSA1E20GF139109,Tesla,Model S,2016,BEV,AWD,70D 90D,LAKELAND SHORES,55043,MN,Washington,27163,Xcel Energy,85
6720,1G1FY6S03L4147437,Chevrolet,Bolt EV,2020,BEV,FWD,LT W/DC Fast Charging,LAKEVILLE,55044,,Dakota,27037,Xcel Energy,85
6721,JTDKARFP4H3046925,Toyota,Prius Prime,2017,PHEV,FWD,ZVW52L Three/Four/Four Adv Advanced Plus Premium,LAKEVILLE,55044,,Dakota,27037,Xcel Energy,85
6722,5UXKT0C56J0W01470,BMW,X5,2018,PHEV,AWD,X5 xDrive40e eDrive,LAKEVILLE,55044,MN,Dakota,27037,Minnesota Valley Electric Coop,70
6723,5YJYGDEE0LF048288,Tesla,Model Y,2020,BEV,,Long Range,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6724,5YJYGDEE3LF031887,Tesla,Model Y,2020,BEV,,Long Range,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6725,5YJYGDEE4LF011826,Tesla,Model Y,2020,BEV,,Long Range,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6726,5YJYGDEE8LF024594,Tesla,Model Y,2020,BEV,,Long Range,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6727,5YJYGDEE8LF040889,Tesla,Model Y,2020,BEV,,Long Range,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6728,5YJYGDEE9LF008792,Tesla,Model Y,2020,BEV,,Long Range,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6729,5YJYGDEE9LF011966,Tesla,Model Y,2020,BEV,,Long Range,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6730,5YJYGDEEXLF044250,Tesla,Model Y,2020,BEV,,Long Range,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6731,5YJYGDEF8LF002720,Tesla,Model Y,2020,BEV,,Performance,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6732,5YJYGDEF9LF002242,Tesla,Model Y,2020,BEV,,Performance,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6733,WA1LAAGE2KB009933,Audi,e-tron,2019,BEV,AWD,e-tron quattro Premium Plus Prestige,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6734,WA1LAAGE9KB019360,Audi,e-tron,2019,BEV,AWD,e-tron quattro Premium Plus Prestige,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6735,WA1VABGE4KB011309,Audi,e-tron,2019,BEV,AWD,e-tron quattro Prestige,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6736,WA1VABGE8KB010454,Audi,e-tron,2019,BEV,AWD,e-tron quattro Prestige,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6737,WA12AAGE8MB002676,Audi,e-tron Sportback,2021,BEV,AWD,quattro A Premium Plus,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6738,WBAJB1C5XJB085038,BMW,5-Series 530e,2018,PHEV,AWD,530e xDrive iPerformance 5-Series,BLOOMINGTON,55437,MN,Hennepin,27053,Xcel Energy,85
6739,WBAJB1C59JB084270,BMW,5-Series 530e,2018,PHEV,AWD,530e xDrive iPerformance 5-Series,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6740,WBAJB1C59JB084463,BMW,5-Series 530e,2018,PHEV,AWD,530e xDrive iPerformance 5-Series,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6741,5UXTS1C0XM9F50611,BMW,X3,2021,PHEV,AWD,xDrive30e,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6742,5UXKT0C55G0F74712,BMW,X5,2016,PHEV,AWD,xDrive40e SAV eDrive,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6743,5UXKT0C55G0S78022,BMW,X5,2016,PHEV,AWD,xDrive40e SAV eDrive,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6744,5UXKT0C30H0V96551,BMW,X5,2017,PHEV,AWD,X5 xDrive40e eDrive,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6745,5UXKT0C54J0V98472,BMW,X5,2018,PHEV,AWD,X5 xDrive40e eDrive,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6746,SADHD2S11K1F64026,Jaguar,I-Pace,2019,BEV,AWD,HSE First Edition HSE/First,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6747,SADHD2S17L1F83830,Jaguar,I-Pace,2020,BEV,AWD,HSE,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6748,5LMYJ8XY2LGL29863,Lincoln,Aviator,2020,PHEV,AWD,Grand Touring PHEV,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6749,5LMYJ8XY0MNL00567,Lincoln,Aviator,2021,PHEV,AWD,Grand Touring PHEV,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6750,5LMYJ8XY2MNL00568,Lincoln,Aviator,2021,PHEV,AWD,Grand Touring PHEV,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6751,JA4J24A59JZ030427,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6752,JA4J24A50KZ056559,Mitsubishi,Outlander - PHEV,2019,PHEV,AWD,SEL GT High,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6753,JA4J24A55KZ055908,Mitsubishi,Outlander - PHEV,2019,PHEV,AWD,SEL GT High,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6754,5YJ3E1EA0JF047473,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6755,5YJ3E1EA2JF015463,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6756,5YJ3E1EA6JF005731,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6757,5YJ3E1EA7JF016530,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6758,5YJ3E1EA8JF089387,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6759,5YJ3E1EAXJF048081,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6760,5YJ3E1EB0JF068378,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6761,5YJ3E1EB0JF070552,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6762,5YJ3E1EB0JF092289,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6763,5YJ3E1EB0JF116980,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6764,5YJ3E1EB0JF118874,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6765,5YJ3E1EB0JF119488,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6766,5YJ3E1EB1JF118933,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6767,5YJ3E1EB2JF072643,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6768,5YJ3E1EB3JF069542,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6769,5YJ3E1EB3JF116360,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6770,5YJ3E1EB5JF185826,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6771,5YJ3E1EB6JF065100,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6772,5YJ3E1EB6JF108396,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6773,5YJ3E1EB6JF135582,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6774,5YJ3E1EB8JF056026,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6775,5YJ3E1EB8JF089043,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6776,5YJ3E1EB8JF130786,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6777,5YJ3E1EB9JF065026,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6778,5YJ3E1EB9JF115746,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6779,5YJ3E1EBXJF106604,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6780,5YJ3E1EBXJF108644,Tesla,Model 3,2018,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Xcel Energy,85
6781,5YJ3E1EA0LF783476,Tesla,Model 3,2020,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6782,5YJ3E1EA6LF614918,Tesla,Model 3,2020,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
6783,5YJ3E1EA8LF660895,Tesla,Model 3,2020,BEV,AWD,Base,LAKEVILLE,55044,MN,Dakota,27037,Dakota Electric Assn,15
